"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"3256","226196_s_at","IFT43","112752","intraflagellar transport 43",-2.28904472399622,5.57358666755986,-7.88209632251301,1.11260593634658e-08,1.57048607168921e-07,9.92027261665018
"3257","226207_at","RILPL1","353116","Rab interacting lysosomal protein like 1",-1.76015595401917,5.16846102643876,-4.65672160780831,6.6373078003811e-05,0.000218198791450639,1.33410517493289
"3258","226215_s_at","KDM2B","84678","lysine demethylase 2B",1.35064765631799,5.92814162859085,2.6747014600807,0.0121837524941157,0.0188163002367044,-3.65727283453723
"3259","226217_at","SLC30A7","148867","solute carrier family 30 member 7",0.569741713550862,5.40516992021876,1.34893643828761,0.187839731220028,0.219545163559714,-6.02497814669998
"3260","226218_at","IL7R","3575","interleukin 7 receptor",-3.85804147223336,4.95048410571787,-9.8850885001934,8.95509911091758e-11,2.96325697629297e-09,14.6827658049562
"3261","226222_at","RIC1","57589","RIC1 homolog, RAB6A GEF complex partner 1",1.4692369011453,4.22676452517062,4.19762704139684,0.000234891830900989,0.000635988143090069,0.101647976069498
"3262","226230_at","PPP4R3B","57223","protein phosphatase 4 regulatory subunit 3B",1.461325490462,3.60402217482822,4.35388545677308,0.000153040033499298,0.000439731398744958,0.518465669781335
"3263","226240_at","TADA2B","93624","transcriptional adaptor 2B",0.927247498098419,6.03293177748793,2.51941139812663,0.0175456883645803,0.0260220220160951,-3.99158320360117
"3264","226242_at","C1orf131","128061","chromosome 1 open reading frame 131",1.48645314994195,5.01037544423681,3.56376037378428,0.00129398283207372,0.00271733103705933,-1.54524374464065
"3265","226248_s_at","KIAA1324","57535","KIAA1324",0.297828157808005,4.24027135717437,0.703180821374682,0.487573410425823,0.524469453207846,-6.67776699260467
"3266","226250_at","ZBTB20","26137","zinc finger and BTB domain containing 20",2.44234652413997,4.84061675041827,7.09471855718566,8.526902688071e-08,8.71471041816269e-07,7.90321642333328
"3267","226254_s_at","CFAP97","57587","cilia and flagella associated protein 97",0.062506065139555,5.94631224823561,0.132460764229113,0.895538437178846,0.905406629324067,-6.92000281655958
"3268","226255_at","ZBTB33","10009","zinc finger and BTB domain containing 33",0.881503090777226,4.8245467908199,2.1320946136103,0.0416316517001782,0.0563983147361139,-4.76714049899685
"3269","226264_at","SUSD1","64420","sushi domain containing 1",-2.45461361433857,5.22310289273631,-6.40571254261845,5.36689072427492e-07,3.98274592902534e-06,6.08154254586926
"3270","226265_at","QSER1","79832","glutamine and serine rich 1",1.78573436168721,3.45236411863266,4.75335328790166,5.07931061803008e-05,0.000173772686143961,1.59599933490505
"3271","226272_at","RCAN3","11123","RCAN family member 3",1.85531181497827,2.81580783536072,6.00939715500694,1.57780346200214e-06,9.54961405712541e-06,5.01487422768813
"3272","226278_at","SVIP","258010","small VCP interacting protein",-1.96549057226788,5.10016698703104,-5.35663101712987,9.53388149534184e-06,4.22483859458781e-05,3.23957946024233
"3273","226280_at","BNIP2","663","BCL2 interacting protein 2",1.52169028615827,3.11176861783499,4.17916095874298,0.000247052742512739,0.000661812821183761,0.0526129745158626
"3274","226290_at","BDP1","55814","B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB",1.68358074877988,2.79059102405389,5.06743139378356,2.12586288056766e-05,8.25996963315848e-05,2.45058636440014
"3275","226308_at","HAUS8","93323","HAUS augmin like complex subunit 8",2.25287518915732,4.39928528934461,8.24062564270309,4.51570034192444e-09,7.38051914184168e-08,10.8127957486903
"3276","226314_at","CHST14","113189","carbohydrate sulfotransferase 14",-1.25116661936713,4.64861224708993,-3.65174220363365,0.0010251139017747,0.00222254823923978,-1.32193987414265
"3277","226318_at","TBRG1","84897","transforming growth factor beta regulator 1",1.47470580175735,6.25698585867862,3.65777908876914,0.00100880530675631,0.00219544313928583,-1.30654494401556
"3278","226334_s_at","AHSA2P","130872","activator of HSP90 ATPase homolog 2, pseudogene",1.18627672621476,5.97193248409656,2.40649081182521,0.022731140992911,0.0327734343529934,-4.22666888223985
"3279","226345_at","ARL5B","221079","ADP ribosylation factor like GTPase 5B",1.5459275939529,4.76511504524975,4.60292105748145,7.70212133876184e-05,0.00024560397981502,1.18858712830917
"3280","226353_at","SPPL2A","84888","signal peptide peptidase like 2A",-0.683860318394739,6.24423536358089,-1.50201918604748,0.14394810312069,0.172694945705267,-5.81620284744625
"3281","226372_at","CHST11","50515","carbohydrate sulfotransferase 11",-0.345593959513131,4.74544538387105,-0.878598418779047,0.386870565629751,0.424863023244642,-6.53865383221441
"3282","226386_at","MALSU1","115416","mitochondrial assembly of ribosomal large subunit 1",-1.13065621797112,6.00511757013677,-3.01416418648839,0.00532139111968169,0.00920019526773232,-2.88667347702444
"3283","226387_at","RSBN1L","222194","round spermatid basic protein 1 like",0.881511675184945,3.36516662026865,2.64404273163268,0.0131033135344352,0.0200371502797405,-3.7242444000715
"3284","226413_at","LINC00938","400027","long intergenic non-protein coding RNA 938",1.89630582910973,3.04016719824617,5.76650601134831,3.07315127305943e-06,1.65417489191212e-05,4.35621119009823
"3285","226416_at","ERI1","90459","exoribonuclease 1",1.16918642934054,3.23201343573361,2.78177619008492,0.00942339415498006,0.0150068016582464,-3.41981180698516
"3286","226423_at","PAQR8","85315","progestin and adipoQ receptor family member 8",-0.832746651449378,4.84418214898667,-2.52615770669767,0.0172733949701691,0.0256653277491986,-3.97731922275321
"3287","226430_at","RELL1","768211","RELT like 1",-1.07914596484324,4.32003487182183,-2.30467413532164,0.0285707961783576,0.0402197351178167,-4.43248042246249
"3288","226435_at","PAPLN","89932","papilin, proteoglycan like sulfated glycoprotein",-0.78572174251403,3.10227518444639,-1.98732120683889,0.0564440697943931,0.0740060765703037,-5.03321236385225
"3289","226436_at","RASSF4","83937","Ras association domain family member 4",-4.84378116582065,6.84121465904603,-10.9625971715187,8.29770122792721e-12,4.13553331569656e-10,17.0177770003526
"3290","226456_at","RMI2","116028","RecQ mediated genome instability 2",3.10890403821774,6.45276992443327,6.38997746644259,5.60024372770438e-07,4.10366904153557e-06,6.03942014218819
"3291","226459_at","PIK3AP1","118788","phosphoinositide-3-kinase adaptor protein 1",3.44613354834639,6.3122674379763,7.55855898162024,2.5457033395833e-08,3.10483516069419e-07,9.10061225075023
"3292","226460_at","FNIP2","57600","folliculin interacting protein 2",-1.859079247975,5.62213106901253,-3.98524529246995,0.000418779454510726,0.00104037702022142,-0.459025898493097
"3293","226474_at","NLRC5","84166","NLR family CARD domain containing 5",-2.16720245851261,9.09216909367394,-7.29107701465107,5.09568925506417e-08,5.69672541096112e-07,8.41319891361489
"3294","226482_s_at","TSTD1","100131187","thiosulfate sulfurtransferase like domain containing 1",-1.158661838689,6.05896785860465,-3.38199839268911,0.00208288519482518,0.00406535304776479,-1.99977686312469
"3295","226488_at","RCCD1","91433","RCC1 domain containing 1",2.02938173228318,7.35875509936643,6.48586384114495,4.3223623857862e-07,3.31107722038309e-06,6.29578005374883
"3296","226496_at","ZCCHC7","84186","zinc finger CCHC-type containing 7",3.77099236795408,4.00458970767674,12.1747130947573,6.76574442721678e-13,6.2075705119714e-11,19.4628361843362
"3297","226501_at","XPNPEP3","63929","X-prolyl aminopeptidase 3",1.63219115682022,3.21113087006055,5.72352647554693,3.45923918713768e-06,1.82072341570727e-05,4.23936502781934
"3298","226507_at","PAK1","5058","p21 (RAC1) activated kinase 1",-1.88465882506286,6.55274521970919,-5.58395707276649,5.08362873983288e-06,2.50275722228114e-05,3.85944971540989
"3299","226508_at","PHC3","80012","polyhomeotic homolog 3",2.13606083197266,4.89084497236695,5.76848179882746,3.05648524653651e-06,1.65103014164179e-05,4.36158078381637
"3300","226518_at","KCTD10","83892","potassium channel tetramerization domain containing 10",0.933802428846278,5.72901866713092,3.15666861773536,0.00371657496174557,0.00671011320240021,-2.54882998651461
"3301","226528_at","MTX3","345778","metaxin 3",1.76414701845029,3.19947230767303,5.11670235151846,1.85425247896905e-05,7.37499237201779e-05,2.58494606703348
"3302","226552_at","IER5L","389792","immediate early response 5 like",-0.739608261206394,3.85361794630962,-2.01313991158081,0.0535042163798632,0.07049494827856,-4.98678366503604
"3303","226571_s_at","PTPRS","5802","protein tyrosine phosphatase receptor type S",1.7643377448127,4.44118974624059,5.10518362573396,1.9144642577674e-05,7.56232114345106e-05,2.55353079896651
"3304","226582_at","LINC02381","400043","long intergenic non-protein coding RNA 2381",-2.94812161218089,4.35597913600284,-5.00065434288728,2.558571093892e-05,9.66225585223759e-05,2.26857876895378
"3305","226603_at","SAMD9L","219285","sterile alpha motif domain containing 9 like",-1.299073148936,3.80817582435501,-3.42989781289296,0.00183863956981228,0.00366366630964076,-1.88093555127399
"3306","226610_at","CENPV","201161","centromere protein V",-0.782657978110253,4.67911450570346,-1.68296252077866,0.103164038151698,0.127635066508858,-5.54500237004315
"3307","226619_at","SENP1","29843","SUMO specific peptidase 1",1.45674824631219,4.66205874458825,4.6180702951181,7.38619451378899e-05,0.000237783630400049,1.22953920824596
"3308","226630_at","MIS18BP1","55320","MIS18 binding protein 1",2.50546161344018,3.25398175549733,7.00664643888608,1.0757152165022e-07,1.05605056862742e-06,7.67306667089847
"3309","226633_at","RAB8B","51762","RAB8B, member RAS oncogene family",1.08350319543876,3.66981192235351,2.79973704348438,0.00902220698713862,0.0144649124730257,-3.37945266153268
"3310","226635_at","EBLN3P","100506710","endogenous Bornavirus like nucleoprotein 3, pseudogene",4.2592709823703,5.19883834761782,9.74880089270399,1.22272106345509e-10,3.82645343656448e-09,14.376194201394
"3311","226642_s_at","NUDCD2","134492","NudC domain containing 2",0.0663151053167512,4.47108382843663,0.15616158108658,0.876992135374657,0.889105286415743,-6.91649990295777
"3312","226660_at","RPS6KB1","6198","ribosomal protein S6 kinase B1",0.97017205872922,2.65574648515162,2.5087748935382,0.0179830483344794,0.026582777783337,-4.01402307979435
"3313","226661_at","CDCA2","157313","cell division cycle associated 2",2.16029031854197,3.66008491541547,6.12128164918544,1.16220227938811e-06,7.45300493750738e-06,5.31713709295023
"3314","226663_at","ANKRD10-IT1","100505494","ANKRD10 intronic transcript 1",0.656006883272736,2.95548910340053,1.57340356131653,0.126517914125369,0.154073248664892,-5.71229798598594
"3315","226679_at","SLC26A11","284129","solute carrier family 26 member 11",-2.32200585822384,6.48721698424071,-6.15532327876742,1.05917460304853e-06,6.9301262115185e-06,5.40893862162999
"3316","226682_at","RORA","6095","RAR related orphan receptor A",-1.43056665322976,2.37688388108311,-2.69853321030767,0.0115108991705505,0.0179211338031286,-3.60489549722578
"3317","226683_at","SNX18","112574","sorting nexin 18",-0.945923729997846,3.50001817272705,-2.33712154712851,0.0265765338734512,0.0377248478365409,-4.36754441330669
"3318","226684_at","ATG2B","55102","autophagy related 2B",0.952710295613437,3.85933118692343,3.09209200850892,0.00437629124697319,0.00774872270352226,-2.70288705879089
"3319","226702_at","CMPK2","129607","cytidine/uridine monophosphate kinase 2",2.22161091311342,4.25200364977426,6.0484987381396,1.41776990715163e-06,8.71805636776177e-06,5.12060035236223
"3320","226711_at","FOXN2","3344","forkhead box N2",1.51064429027003,3.9103988855378,4.05946441228439,0.000342368743709791,0.000870915323476009,-0.26394719594093
"3321","226720_at","PWWP2A","114825","PWWP domain containing 2A",0.533611973862087,4.39627276967178,1.28539161228485,0.208867828997674,0.242159513401381,-6.10585245134386
"3322","226722_at","FAM20C","56975","FAM20C golgi associated secretory pathway kinase",-1.55921145563491,4.02554675834363,-2.84779645963757,0.00802620854040112,0.0131340915596268,-3.27073990850196
"3323","226727_at","CISD3","284106","CDGSH iron sulfur domain 3",-1.56773709629291,5.00888546792544,-5.06336054319757,2.15000947743188e-05,8.32175288628236e-05,2.43948761234169
"3324","226728_at","SLC27A1","376497","solute carrier family 27 member 1",-0.725061564990627,4.17322430101079,-2.2525998244375,0.0320560613356466,0.0444403570096172,-4.5353866932492
"3325","226732_at","RBM33","155435","RNA binding motif protein 33",2.46474825598951,2.92687371131624,8.72701098213801,1.36472036081329e-09,2.71397837271097e-08,11.9961092386679
"3326","226748_at","LYSMD2","256586","LysM domain containing 2",2.03687436877852,5.10798070636846,6.34638833657146,6.30176204500738e-07,4.53359818937651e-06,5.92262667647629
"3327","226760_at","MBTPS2","51360","membrane bound transcription factor peptidase, site 2",0.6949641439847,3.40589646590993,1.3203056573982,0.197101720461196,0.229400949434911,-6.06184445220451
"3328","226779_at","LMBRD2","92255","LMBR1 domain containing 2",1.92083052919574,2.91122942235916,5.04905370154269,2.23706874355569e-05,8.62564137319419e-05,2.40048458301057
"3329","226784_at","TWISTNB","221830","TWIST neighbor",1.57728811465365,2.89708040284506,4.43322932815417,0.000123023953136556,0.000365719954942766,0.73127623219976
"3330","226785_at","ATP11C","286410","ATPase phospholipid transporting 11C",1.24763180142551,2.98773639857749,3.77513311709881,0.000737640741143565,0.00167672053603411,-1.00552325634445
"3331","226789_at","EMB","133418","embigin",2.22767436411731,4.37747126897837,5.46220195156517,7.11772615305611e-06,3.32572459257957e-05,3.52756583057895
"3332","226795_at","LRCH1","23143","leucine rich repeats and calponin homology domain containing 1",1.70565965921133,4.15703838595942,5.34135881893036,9.94589104093516e-06,4.37857820417178e-05,3.1979086940204
"3333","226804_at","FAM20A","54757","FAM20A golgi associated secretory pathway pseudokinase",-1.22803510328582,3.93917297085178,-3.26232642058357,0.00283753364180224,0.00530575419729303,-2.29351545433125
"3334","226810_at","OGFRL1","79627","opioid growth factor receptor like 1",1.88342396805909,3.02127757261509,5.6939649864343,3.75281366732478e-06,1.944814990371e-05,4.1589546244402
"3335","226811_at","TENT5C","54855","terminal nucleotidyltransferase 5C",-1.00632510706353,3.07729811956662,-2.67404884460538,0.0122026839287333,0.0188383307917003,-3.65870324994785
"3336","226816_s_at","KIAA1143","57456","KIAA1143",2.33439090127047,4.72505518865028,5.76418907023428,3.09281166078528e-06,1.66254070234223e-05,4.34991422879373
"3337","226832_at","RNF168","165918","ring finger protein 168",1.63956235460844,3.51261525760495,4.70875064149333,5.74713886845154e-05,0.000192861177156599,1.47503726052798
"3338","226835_s_at","ZFAS1","441951","ZNFX1 antisense RNA 1",-0.701664629392917,5.26055221384853,-1.67719333687314,0.104297086678389,0.128878891619423,-5.55404368866234
"3339","226841_at","MPEG1","219972","macrophage expressed 1",-1.09450487347448,4.51123140009573,-2.92469946906516,0.00664505827484009,0.0111543036405528,-3.09466050077828
"3340","226843_s_at","TENT4B","64282","terminal nucleotidyltransferase 4B",0.880259009370405,4.6453202225485,1.8945231119463,0.0682084677418894,0.0877773618979941,-5.19630254132069
"3341","226845_s_at","COPS9","150678","COP9 signalosome subunit 9",-1.69478342344641,8.92645293702952,-4.8594061642951,3.78573147057522e-05,0.000134415109469764,1.88408295090424
"3342","226850_at","SUMF1","285362","sulfatase modifying factor 1",-0.569526303975326,6.08791568526893,-1.44414668375011,0.159459555525306,0.189112287207891,-5.89741167332776
"3343","226851_at","LYPLAL1","127018","lysophospholipase like 1",2.61493603491616,3.51001910018083,6.31028886137034,6.94969042016118e-07,4.88310974118258e-06,5.82578508761841
"3344","226860_at","TMEM19","55266","transmembrane protein 19",0.680676374109609,4.15049695785795,1.37221975747198,0.180559840559779,0.211772247629235,-5.99448458913519
"3345","226866_at","ESCO1","114799","establishment of sister chromatid cohesion N-acetyltransferase 1",1.15740012997591,3.22662753741443,3.59837421473661,0.00118089355987342,0.00252236365143333,-1.45763267359175
"3346","226867_at","DENND4C","55667","DENN domain containing 4C",0.560427945333053,3.04986371622658,1.2541339644407,0.219849560552039,0.254161705598105,-6.14435945870014
"3347","226875_at","DOCK11","139818","dedicator of cytokinesis 11",1.44539484006815,4.30492684907607,4.08182820140775,0.000322160800376415,0.000829440785152797,-0.204978251662499
"3348","226876_at","RFLNB","359845","refilin B",-2.06936093787332,4.79245142078322,-3.79179644229917,0.000705432047556635,0.0016144156326452,-0.962521241942325
"3349","226877_at","RPL32P3","132241","ribosomal protein L32 pseudogene 3",2.13809247776836,4.94370015593353,5.18373695477212,1.53961356490156e-05,6.31648370071909e-05,2.76781075743485
"3350","226878_at","HLA-DOA","3111","major histocompatibility complex, class II, DO alpha",1.74378099560986,5.8116607572885,4.97840011558531,2.72151837008584e-05,0.000101447549954169,2.20795100964625
"3351","226879_at","HVCN1","84329","hydrogen voltage gated channel 1",1.11239122532689,5.54056185488304,3.06223348182739,0.00471778330244449,0.00826277275139628,-2.77358589055332
"3352","226880_at","NUCKS1","64710","nuclear casein kinase and cyclin dependent kinase substrate 1",1.26828146832061,4.13439659845465,3.49299082912778,0.00155882703256929,0.00319688500106481,-1.7233516305758
"3353","226895_at","NFIC","4782","nuclear factor I C",-1.43826835067569,5.25105911176064,-3.85381338326186,0.000597199179363443,0.00140331378759617,-0.801943741219325
"3354","226901_at","C17orf58","284018","chromosome 17 open reading frame 58",-1.57019864302269,5.59091437429387,-4.3947103407291,0.000136787041819779,0.000398419399586183,0.627873930996469
"3355","226921_at","UBR1","197131","ubiquitin protein ligase E3 component n-recognin 1",1.64807924216137,3.87222269640439,3.48335216615837,0.00159873375740835,0.00326458683796537,-1.7475005926014
"3356","226924_at","LINC00909","400657","long intergenic non-protein coding RNA 909",2.07492826668197,3.65168680952009,4.68267929927046,6.17725838346457e-05,0.000205416738830696,1.40439327962942
"3357","226925_at","PXYLP1","92370","2-phosphoxylose phosphatase 1",-0.77383935804443,2.61955076839118,-1.81433194627039,0.0800281390643904,0.101540952822542,-5.33233986298642
"3358","226930_at","FNDC1","84624","fibronectin type III domain containing 1",1.02714078955607,2.27833277027537,2.68900943887493,0.0117755176402654,0.0182837556591352,-3.62585998048926
"3359","226950_at","ACVRL1","94","activin A receptor like type 1",-1.84025428469127,5.08735040404281,-5.36640879377198,9.27913724743886e-06,4.1255371220166e-05,3.26625756201634
"3360","226965_at","DENND6A","201627","DENN domain containing 6A",1.64527692490191,4.46492709523044,5.49847213005579,6.43830884893785e-06,3.04349564674029e-05,3.62646701014124
"3361","226968_at","KIF1B","23095","kinesin family member 1B",0.311767374619687,4.22394769957717,0.780453498986254,0.441474136102743,0.47883693913132,-6.62012878107089
"3362","226976_at","KPNA6","23633","karyopherin subunit alpha 6",0.922875734236324,4.66704260076019,2.98507596209364,0.00572155877114558,0.00978725964369267,-2.95465839680749
"3363","226979_at","MAP3K2","10746","mitogen-activated protein kinase kinase kinase 2",2.2635480249141,6.04920849375374,5.05565946240875,2.19644199824352e-05,8.47709019780985e-05,2.41849246843788
"3364","226986_at","WIPI2","26100","WD repeat domain, phosphoinositide interacting 2",0.797263014356356,6.66246915146014,2.37596518633328,0.0243559874691612,0.034953829154996,-4.28900054862999
"3365","226994_at","DNAJA2","10294","DnaJ heat shock protein family (Hsp40) member A2",0.511614036936522,4.27514421738528,1.47757568532427,0.150344639866231,0.179583702146178,-5.8508369643344
"3366","227001_at","NIPAL2","79815","NIPA like domain containing 2",-0.752563175616332,4.9823018521532,-2.0169214091771,0.053085125493352,0.0699884557859771,-4.97994570202878
"3367","227003_at","RAB28","9364","RAB28, member RAS oncogene family",1.94400288597106,4.82546616253584,4.59432573051061,7.88730466387243e-05,0.00025032271169853,1.16536022083536
"3368","227012_at","SLC25A40","55972","solute carrier family 25 member 40",2.07189072436832,2.36302842855544,6.86909016610358,1.54897159512949e-07,1.43093783284617e-06,7.31192871418077
"3369","227013_at","LATS2","26524","large tumor suppressor kinase 2",-0.866479142137007,3.30038845943497,-2.23499132802688,0.0333186512553024,0.046016898774429,-4.56981297617128
"3370","227017_at","ERICH1","157697","glutamate rich 1",0.0979221472757752,5.0384297233131,0.237309976268247,0.814091702696477,0.834557695222366,-6.90016052388191
"3371","227020_at","YPEL2","388403","yippee like 2",-0.533851681904065,4.6144806849479,-1.58083000986163,0.124808221323487,0.152128861558851,-5.70125468806556
"3372","227030_at","IKZF3","22806","IKAROS family zinc finger 3",1.67521803343446,5.57817072232798,5.63188843066153,4.4535732983434e-06,2.22789038480946e-05,3.98999541253461
"3373","227053_at","PACSIN1","29993","protein kinase C and casein kinase substrate in neurons 1",0.79572496526332,4.66205082167305,2.63811203089832,0.0132884895570078,0.0202665781419118,-3.73714568549527
"3374","227072_at","RTTN","25914","rotatin",1.19270249581318,3.65751166810874,3.3157643089682,0.00247271850614602,0.00470866255156203,-2.16292658283557
"3375","227074_at","CCDC18-AS1","100131564","CCDC18 antisense RNA 1",1.70632073289298,6.46724454418738,4.61484979630724,7.45225946640411e-05,0.000239147626914733,1.22083186146819
"3376","227087_at","INPP4A","3631","inositol polyphosphate-4-phosphatase type I A",-1.47325356404822,4.29728975250865,-3.54781306845313,0.00134955823385088,0.00281996200313458,-1.58549964113777
"3377","227099_s_at","C11orf96","387763","chromosome 11 open reading frame 96",-2.48623868108623,4.55673839183922,-4.21853252342948,0.000221836056333769,0.000607154006386052,0.157220631366906
"3378","227107_at","PANX1","24145","pannexin 1",-0.0192618082622364,3.91507615689228,-0.0446314071892452,0.964708278082058,0.967824880372084,-6.92797073915274
"3379","227109_at","CYP2R1","120227","cytochrome P450 family 2 subfamily R member 1",1.9927396273575,4.07341935564062,4.99614409008628,2.59078821644344e-05,9.75755341506602e-05,2.25629011438926
"3380","227110_at","HNRNPC","3183","heterogeneous nuclear ribonucleoprotein C (C1/C2)",1.61823812429523,2.6226363183035,5.1541142315732,1.67146018948925e-05,6.7747839206507e-05,2.68699510667438
"3381","227116_at","MON1B","22879","MON1 homolog B, secretory trafficking associated",1.3978398381309,4.36005400287695,3.94985824343295,0.000460882011923504,0.00112557815011203,-0.551685077485973
"3382","227122_at","ZNF791","163049","zinc finger protein 791",2.27989193309022,4.19192981298223,5.96877162292335,1.7634403904736e-06,1.05155226829275e-05,4.90492953973539
"3383","227125_at","IFNAR2","3455","interferon alpha and beta receptor subunit 2",-0.604290044439917,2.9062908975696,-1.89569398478365,0.0680477068498273,0.087598403237485,-5.19428223213246
"3384","227129_x_at","LINC01000","402483","long intergenic non-protein coding RNA 1000",0.898389267708514,5.24426784041102,2.21516814321302,0.0347934717285869,0.0478736350948553,-4.6083419547797
"3385","227134_at","SYTL1","84958","synaptotagmin like 1",2.39000227973702,4.63548763120827,7.29013132242961,5.1082848619468e-08,5.69672541096112e-07,8.41075340615302
"3386","227135_at","NAAA","27163","N-acylethanolamine acid amidase",-1.79598987445723,4.77371927072068,-4.2076758660649,0.000228524225843645,0.000623767613070178,0.128352709979865
"3387","227139_s_at","HPS3","84343","HPS3 biogenesis of lysosomal organelles complex 2 subunit 1",2.99568569780744,4.02776174992126,9.74436901892598,1.23521722856326e-10,3.83582457823836e-09,14.3661820747949
"3388","227172_at","TMEM116","89894","transmembrane protein 116",1.35737542422725,3.61371350459133,3.8202380015387,0.000653603503063059,0.00151035909666031,-0.888981977117714
"3389","227182_at","SUSD3","203328","sushi domain containing 3",2.00769551738025,4.71714614573913,6.20127831639435,9.34562549543684e-07,6.23608101240967e-06,5.5327389318834
"3390","227186_s_at","MRPL41","64975","mitochondrial ribosomal protein L41",-1.31386625245238,6.83713616214315,-3.92842738367088,0.000488370419792427,0.00118127704296107,-0.607684959122521
"3391","227193_at","SLC30A4","7782","solute carrier family 30 member 4",3.22610164518598,3.49091429880152,11.1699329528499,5.33789842972456e-12,3.0393638306187e-10,17.4493401617664
"3392","227198_at","AFF3","3899","AF4/FMR2 family member 3",3.67554909527443,2.66594361565282,13.2188355235611,8.92020533634865e-14,1.33373588677183e-11,21.4247216032756
"3393","227199_at","DIP2A","23181","disco interacting protein 2 homolog A",0.869427364777652,3.94648992832493,2.41004087065564,0.0225487494570944,0.0325337032016763,-4.21938557441445
"3394","227203_at","FBXL17","64839","F-box and leucine rich repeat protein 17",-0.555488343021565,4.00156887370721,-1.3446023889889,0.189219681111866,0.2209661130022,-6.0306036638088
"3395","227221_at","ZMAT3","64393","zinc finger matrin-type 3",-0.46609999278138,3.48328083963083,-1.23372433542459,0.227252002515317,0.262193865148424,-6.16904419709794
"3396","227224_at","RALGPS2","55103","Ral GEF with PH domain and SH3 binding motif 2",3.48872079008038,3.56464584000729,11.8044827255096,1.42860325937186e-12,1.13083752119298e-10,18.7357029614925
"3397","227239_at","FAM126A","84668","family with sequence similarity 126 member A",2.59505729537751,2.7609052269846,7.12171530062727,7.94212364290824e-08,8.24225016617495e-07,7.97359215965305
"3398","227245_at","NAA25","80018","N(alpha)-acetyltransferase 25, NatB auxiliary subunit",0.895446897941633,3.38414784677739,2.36955979107682,0.0247101093232827,0.0353865595381668,-4.30201253556744
"3399","227249_at","NDE1","54820","nudE neurodevelopment protein 1",1.83195645406439,4.86245166595838,4.66591519679652,6.47059709370992e-05,0.000212891609350505,1.35899390730081
"3400","227261_at","KLF12","11278","Kruppel like factor 12",2.62746493285443,3.74102465982834,8.36967653158721,3.27740347436197e-09,5.70296458017209e-08,11.1298801179617
"3401","227262_at","HAPLN3","145864","hyaluronan and proteoglycan link protein 3",-1.29599641686183,4.84702062778164,-4.2285172137726,0.000215855771563303,0.000594008009407673,0.183784815923185
"3402","227266_s_at","FYB1","2533","FYN binding protein 1",-0.981495593954104,2.66770160144389,-2.74317907648166,0.01034282680164,0.0163001048304975,-3.50603619797287
"3403","227278_at","TAF13","6884","TATA-box binding protein associated factor 13",0.305649893434004,3.45232360491661,0.81212351206866,0.423364489984593,0.460307688141073,-6.59484290482671
"3404","227289_at","PCDH17","27253","protocadherin 17",0.742662387511401,3.60014672899294,1.45063810424618,0.157655929322717,0.187248304405946,-5.88843941741671
"3405","227291_s_at","BOLA3","388962","bolA family member 3",-1.61235768103554,7.57419622856388,-5.89859247992574,2.13760487374315e-06,1.22783372507514e-05,4.71478186107212
"3406","227313_at","CNPY4","245812","canopy FGF signaling regulator 4",-0.951474087633524,3.78381582381983,-3.23004802505183,0.00308237522461392,0.00571290368623589,-2.37192881861331
"3407","227336_at","DTX1","1840","deltex E3 ubiquitin ligase 1",3.80297134754901,5.65550765547464,11.6668636642215,1.89371344049173e-12,1.34121423846757e-10,18.4610682720887
"3408","227345_at","TNFRSF10D","8793","TNF receptor superfamily member 10d",-0.962595575957804,4.23594206746687,-2.35192407054005,0.0257094747545458,0.0366357746502299,-4.33771589809868
"3409","227346_at","IKZF1","10320","IKAROS family zinc finger 1",2.33918649497016,6.98406695058532,5.32759403245272,1.03325231908981e-05,4.52384226781148e-05,3.16034969371852
"3410","227353_at","TMC8","147138","transmembrane channel like 8",1.1530627879232,6.45791823960768,3.481536446659,0.00160636124775963,0.00327353879717599,-1.7520467569472
"3411","227372_s_at","BAIAP2L1","55971","BAI1 associated protein 2 like 1",2.63482976581476,3.94426417816135,3.82277179279519,0.000649171103624237,0.0015035592342691,-0.882421982644293
"3412","227373_at","ATXN1L","342371","ataxin 1 like",1.41122135632485,5.01968748558772,3.26901255179745,0.00278920596072477,0.00522749510837785,-2.277228490456
"3413","227388_at","TUSC1","286319","tumor suppressor candidate 1",-0.164520487902051,5.57368013291158,-0.263014746153445,0.794406540917142,0.815620347325153,-6.89358442124375
"3414","227396_at","PTPRJ","5795","protein tyrosine phosphatase receptor type J",-1.19138266871287,4.91846264935449,-3.48888848151222,0.00157569256990758,0.00322569518494772,-1.73363301732934
"3415","227404_s_at","EGR1","1958","early growth response 1",1.62958928869384,6.23372978013632,4.64683460179124,6.82136227736072e-05,0.000223521424624231,1.30734627275888
"3416","227407_at","TAPT1","202018","transmembrane anterior posterior transformation 1",2.87028111311229,4.43738072670696,7.89442733145812,1.07833531874459e-08,1.52745251991996e-07,9.95124863054365
"3417","227410_at","FAM43A","131583","family with sequence similarity 43 member A",1.36507430321847,4.33307533540056,3.95649835975008,0.000452677256404436,0.00110687951793138,-0.534316244596461
